Simulation ID,Rules,Order ID,Task1_Name,Task1_Start,Task1_End,Task1_Duration,Task2_Name,Task2_Start,Task2_End,Task2_Duration,Task3_Name,Task3_Start,Task3_End,Task3_Duration,Task4_Name,Task4_Start,Task4_End,Task4_Duration,Task5_Name,Task5_Start,Task5_End,Task5_Duration,Priority,Plan Name,Depth,Arrival Time,Due Date,Finish Time,Throughput Time,Total Process Time
Simulation5,CR + SPT,O-8,T1,8.59,9.82,1.2300000000000004,T2,9.82,12.97,3.1500000000000004,T3,9.86,14.49,4.630000000000001,T4,16.82,20.94,4.120000000000001,T5,20.94,27.96,7.02,1,SampleProcessPlan1,4,7.73,49.56,27.96,20.23,20.15
Simulation5,CR + SPT,O-9,T4,8.0,12.57,4.57,T1,13.85,14.8,0.9500000000000011,T2,15.06,17.48,2.42,T3,15.22,16.88,1.6599999999999984,,,,,0,SampleProcessPlan2,3,8.0,49.82,17.48,9.48,9.6
Simulation6,CR + PST,O-1,T1,0.0,0.68,0.68,T2,0.68,2.37,1.69,T3,0.68,2.13,1.4499999999999997,T4,6.32,10.35,4.029999999999999,T5,10.35,12.46,2.110000000000001,2,SampleProcessPlan1,4,0.0,41.05,12.46,12.46,9.96
Simulation6,CR + PST,O-10,T1,9.82,13.85,4.029999999999999,,,,,,,,,,,,,,,,,0,SampleProcessPlan1,1,8.73,57.31,13.85,5.11,4.03
Simulation6,CR + PST,O-11,T4,20.94,25.26,4.32,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,9.1,57.52,25.26,16.16,4.32
Simulation6,CR + PST,O-12,T4,10.35,14.2,3.8499999999999996,T1,16.75,19.24,2.4899999999999984,T3,19.24,23.34,4.100000000000001,T2,24.91,26.76,1.8500000000000014,,,,,2,SampleProcessPlan2,3,9.18,52.7,26.76,17.58,12.29
Simulation6,CR + PST,O-13,T4,14.2,17.94,3.740000000000002,T1,27.33,27.58,0.25,T2,29.79,32.57,2.780000000000001,T3,33.27,39.16,5.8899999999999935,,,,,2,SampleProcessPlan2,3,10.02,58.8,39.16,29.14,12.66
Simulation6,CR + PST,O-14,T4,12.57,16.82,4.25,T1,27.58,28.8,1.2200000000000024,,,,,,,,,,,,,2,SampleProcessPlan2,2,11.03,54.15,28.8,17.77,5.47
Simulation6,CR + PST,O-15,T4,14.28,17.34,3.0600000000000005,T1,19.24,27.33,8.09,T3,27.33,31.26,3.9300000000000033,T2,34.16,38.17,4.010000000000005,,,,,2,SampleProcessPlan2,3,11.12,56.64,38.17,27.05,19.09
Simulation6,CR + PST,O-16,T4,17.34,21.98,4.640000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,13.75,53.81,21.98,8.23,4.64
Simulation6,CR + PST,O-17,T4,17.94,21.06,3.1199999999999974,,,,,,,,,,,,,,,,,0,SampleProcessPlan2,1,13.93,54.22,21.06,7.12,3.12
Simulation6,CR + PST,O-18,T1,14.08,16.75,2.67,T3,16.88,18.11,1.2300000000000004,T2,17.22,24.91,7.690000000000001,,,,,,,,,0,SampleProcessPlan1,2,14.08,63.78,24.91,10.83,11.59
Simulation6,CR + PST,O-19,T1,22.38,24.45,2.0700000000000003,,,,,,,,,,,,,,,,,1,SampleProcessPlan1,1,14.52,57.33,24.45,9.93,2.07
Simulation6,CR + PST,O-2,T4,2.05,6.32,4.2700000000000005,T1,11.92,12.73,0.8100000000000005,T2,12.97,15.82,2.8499999999999996,T3,14.49,17.44,2.950000000000001,T5,15.82,20.34,4.52,2,SampleProcessPlan2,4,2.05,50.86,20.34,18.29,15.4
Simulation6,CR + PST,O-20,T1,19.37,22.38,3.009999999999998,T2,22.38,24.14,1.7600000000000016,T3,23.34,25.17,1.8300000000000018,,,,,,,,,0,SampleProcessPlan1,2,15.14,61.9,25.17,10.04,6.6
Simulation6,CR + PST,O-21,T4,21.06,25.41,4.350000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,16.5,58.31,25.41,8.9,4.35
Simulation6,CR + PST,O-22,T1,28.8,31.77,2.969999999999999,T3,40.23,45.16,4.93,T2,54.08,56.35,2.270000000000003,,,,,,,,,2,SampleProcessPlan1,2,18.25,63.8,56.35,38.1,10.17
Simulation6,CR + PST,O-23,T4,25.41,28.86,3.4499999999999993,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,21.06,68.26,28.86,7.8,3.45
Simulation6,CR + PST,O-24,T4,21.98,27.2,5.219999999999999,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,21.45,65.67,27.2,5.76,5.22
Simulation6,CR + PST,O-25,T1,28.31,31.84,3.530000000000001,T3,35.06,40.23,5.169999999999995,T2,47.22,49.98,2.759999999999998,,,,,,,,,2,SampleProcessPlan1,2,21.55,63.19,49.98,28.43,11.46
Simulation6,CR + PST,O-26,T1,25.19,26.87,1.6799999999999997,T2,26.87,31.24,4.369999999999997,T3,28.21,30.29,2.0799999999999983,T4,33.93,37.48,3.549999999999997,T5,37.48,42.3,4.82,2,SampleProcessPlan1,4,21.65,68.3,42.3,20.65,16.5
Simulation6,CR + PST,O-27,T4,25.26,28.51,3.25,T1,31.84,37.38,5.540000000000003,T2,38.17,47.22,9.049999999999997,T3,45.16,47.23,2.0700000000000003,,,,,2,SampleProcessPlan2,3,22.89,64.43,47.23,24.34,19.91
Simulation6,CR + PST,O-28,T1,24.45,25.19,0.740000000000002,T2,25.19,29.79,4.599999999999998,T3,25.19,28.21,3.0199999999999996,T4,29.79,33.93,4.140000000000001,T5,33.93,36.59,2.6600000000000037,1,SampleProcessPlan1,4,24.03,66.86,36.59,12.56,15.16
Simulation6,CR + PST,O-29,T1,28.1,28.31,0.2099999999999973,T3,30.29,35.06,4.770000000000003,T2,32.57,37.94,5.369999999999997,T4,39.72,45.7,5.980000000000004,,,,,2,SampleProcessPlan1,3,25.41,75.13,45.7,20.29,16.33
Simulation6,CR + PST,O-3,T4,2.17,5.46,3.29,T1,5.46,8.59,3.13,T2,8.59,9.74,1.1500000000000004,T3,8.59,12.46,3.870000000000001,,,,,2,SampleProcessPlan2,3,2.17,44.2,12.46,10.29,11.44
Simulation6,CR + PST,O-30,T1,26.87,28.1,1.2300000000000004,T2,31.24,34.16,2.919999999999998,T3,31.26,33.27,2.0100000000000016,T4,38.01,41.64,3.6300000000000026,T5,42.3,45.81,3.510000000000005,1,SampleProcessPlan1,4,25.98,75.9,45.81,19.83,13.3
Simulation6,CR + PST,O-31,T4,27.2,31.78,4.580000000000002,T1,37.38,39.42,2.039999999999999,T3,49.82,51.15,1.3299999999999983,T2,60.69,64.11,3.4200000000000017,T5,64.11,68.6,4.489999999999995,2,SampleProcessPlan2,4,26.22,70.4,68.6,42.38,15.86
Simulation6,CR + PST,O-32,T1,67.7,69.7,2.0,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,26.93,70.59,69.7,42.77,2.0
Simulation6,CR + PST,O-33,T4,29.12,33.4,4.279999999999998,T1,37.36,37.89,0.5300000000000011,T3,56.42,61.99,5.57,T2,71.33,73.57,2.239999999999995,T5,77.6,79.95,2.3500000000000085,2,SampleProcessPlan2,4,29.12,77.11,79.95,50.83,14.97
Simulation6,CR + PST,O-34,T4,31.78,35.97,4.189999999999998,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,29.83,78.55,35.97,6.14,4.19
Simulation6,CR + PST,O-35,T1,76.5,77.31,0.8100000000000023,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,30.73,77.85,77.31,46.59,0.81
Simulation6,CR + PST,O-36,T1,31.77,37.36,5.59,T2,37.94,40.68,2.740000000000002,T3,40.4,41.86,1.4600000000000009,T4,41.64,45.89,4.25,T5,45.89,50.88,4.990000000000002,2,SampleProcessPlan1,4,30.88,80.58,50.88,20.0,19.03
Simulation6,CR + PST,O-37,T1,71.09,71.67,0.5799999999999983,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,31.33,71.37,71.67,40.34,0.58
Simulation6,CR + PST,O-38,T1,66.76,71.82,5.059999999999988,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,31.42,74.65,71.82,40.41,5.06
Simulation6,CR + PST,O-39,T4,33.4,38.01,4.609999999999999,T1,38.81,41.82,3.009999999999998,T3,41.86,45.56,3.700000000000003,T2,55.66,65.19,9.530000000000001,,,,,1,SampleProcessPlan2,3,31.81,79.0,65.19,33.38,20.85
Simulation6,CR + PST,O-4,T4,2.94,7.16,4.220000000000001,T1,10.89,11.92,1.0299999999999994,,,,,,,,,,,,,0,SampleProcessPlan2,2,2.94,51.76,11.92,8.98,5.25
Simulation6,CR + PST,O-40,T1,49.89,53.08,3.1899999999999977,T3,61.99,64.59,2.6000000000000014,T2,79.94,85.75,5.810000000000002,,,,,,,,,2,SampleProcessPlan1,2,32.39,80.6,85.75,53.36,11.6
Simulation6,CR + PST,O-41,T1,43.34,46.34,3.0,T3,64.59,66.35,1.759999999999991,T2,71.96,75.89,3.930000000000007,T4,78.8,82.59,3.7900000000000063,,,,,2,SampleProcessPlan1,3,32.43,81.68,82.59,50.16,12.48
Simulation6,CR + PST,O-42,T4,35.97,39.72,3.75,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,32.87,78.51,39.72,6.85,3.75
Simulation6,CR + PST,O-43,T1,37.89,38.81,0.9200000000000017,T3,39.16,40.4,1.240000000000002,T2,40.68,51.04,10.36,,,,,,,,,0,SampleProcessPlan1,2,35.33,82.84,51.04,15.71,12.52
Simulation6,CR + PST,O-44,T4,37.48,41.34,3.8600000000000065,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,36.58,81.06,41.34,4.75,3.86
Simulation6,CR + PST,O-45,T1,39.42,44.5,5.079999999999998,T3,55.55,58.02,2.470000000000006,T2,73.57,75.48,1.9100000000000108,T4,75.48,78.8,3.319999999999993,T5,79.95,83.67,3.719999999999999,2,SampleProcessPlan1,4,37.61,82.62,83.67,46.06,16.5
Simulation6,CR + PST,O-46,T1,64.78,66.76,1.980000000000004,T3,69.56,71.33,1.769999999999996,T2,75.48,79.94,4.459999999999994,,,,,,,,,2,SampleProcessPlan1,2,37.66,77.78,79.94,42.28,8.21
Simulation6,CR + PST,O-47,T4,46.24,50.38,4.140000000000001,T1,58.4,61.71,3.3100000000000023,T3,66.35,69.56,3.210000000000008,T2,94.78,99.74,4.959999999999994,,,,,2,SampleProcessPlan2,3,38.79,86.15,99.74,60.95,15.62
Simulation6,CR + PST,O-48,T1,57.58,61.76,4.18,T3,63.93,67.52,3.5899999999999963,T2,86.41,88.91,2.5,T4,88.91,92.89,3.980000000000004,,,,,2,SampleProcessPlan1,3,39.27,87.71,92.89,53.62,14.25
Simulation6,CR + PST,O-49,T4,50.38,54.19,3.809999999999995,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,39.67,89.16,54.19,14.52,3.81
Simulation6,CR + PST,O-5,T1,5.63,8.09,2.46,T2,8.09,9.95,1.8599999999999994,T3,8.09,9.86,1.7699999999999996,T4,10.97,14.28,3.3099999999999987,,,,,1,SampleProcessPlan1,3,5.63,54.61,14.28,8.65,9.4
Simulation6,CR + PST,O-50,T4,41.34,46.24,4.899999999999999,T1,46.34,47.55,1.2099999999999937,T3,52.26,55.55,3.289999999999999,T2,65.19,68.48,3.2900000000000063,T5,68.6,72.8,4.200000000000003,1,SampleProcessPlan2,4,39.88,84.47,72.8,32.92,16.89
Simulation6,CR + PST,O-51,T1,77.31,80.2,2.8900000000000006,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,39.91,85.83,80.2,40.29,2.89
Simulation6,CR + PST,O-52,T1,61.71,64.78,3.0700000000000003,T3,67.52,71.75,4.230000000000004,T2,99.74,,,,,,,,,,,2,SampleProcessPlan1,2,40.68,89.73,Not Finished,Not Finished,14.8
Simulation6,CR + PST,O-53,T1,41.82,43.34,1.5200000000000031,T3,45.56,52.26,6.699999999999996,T2,64.11,71.33,7.219999999999999,T4,71.33,75.28,3.950000000000003,T5,83.67,87.56,3.8900000000000006,2,SampleProcessPlan1,4,40.83,83.93,87.56,46.73,23.28
Simulation6,CR + PST,O-54,T4,49.61,52.99,3.3800000000000026,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,40.84,81.74,52.99,12.16,3.38
Simulation6,CR + PST,O-55,T1,69.7,71.09,1.3900000000000006,T3,73.48,76.2,2.719999999999999,T2,83.18,86.41,3.2299999999999898,T4,86.41,90.28,3.8700000000000045,T5,90.28,94.36,4.079999999999998,2,SampleProcessPlan1,4,42.46,91.06,94.36,51.9,15.29
Simulation6,CR + PST,O-56,T1,44.5,45.76,1.259999999999998,T3,47.23,49.82,2.5900000000000034,T2,51.04,55.66,4.619999999999997,T4,58.44,62.19,3.75,,,,,0,SampleProcessPlan1,3,43.72,88.54,62.19,18.47,12.22
Simulation6,CR + PST,O-57,T4,45.7,50.04,4.339999999999996,T1,53.08,56.08,3.0,T3,71.33,73.48,2.1500000000000057,T2,75.89,83.18,7.290000000000006,,,,,2,SampleProcessPlan2,3,44.6,86.46,83.18,38.58,16.78
Simulation6,CR + PST,O-58,T1,45.76,49.89,4.130000000000003,T2,49.98,54.08,4.100000000000001,T3,51.15,54.81,3.6600000000000037,T4,58.43,62.58,4.149999999999999,,,,,0,SampleProcessPlan1,3,45.49,92.01,62.58,17.09,16.04
Simulation6,CR + PST,O-59,T4,45.89,49.61,3.719999999999999,T1,54.33,58.4,4.07,T3,58.4,63.93,5.530000000000001,T2,68.48,71.96,3.4799999999999898,T5,72.8,77.6,4.799999999999997,1,SampleProcessPlan2,4,45.89,89.29,77.6,31.71,21.6
Simulation6,CR + PST,O-6,T1,8.09,10.89,2.8000000000000007,T2,10.89,14.03,3.139999999999999,T3,12.46,15.22,2.76,,,,,,,,,0,SampleProcessPlan1,2,5.84,54.86,15.22,9.38,8.7
Simulation6,CR + PST,O-60,T1,71.82,76.5,4.680000000000007,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,46.0,93.59,76.5,30.5,4.68
Simulation6,CR + PST,O-61,T4,54.64,58.49,3.8500000000000014,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,46.05,90.7,58.49,12.44,3.85
Simulation6,CR + PST,O-62,T1,47.55,49.46,1.9100000000000037,T3,76.2,77.32,1.1199999999999903,T2,85.75,94.78,9.030000000000001,T4,94.78,98.8,4.019999999999996,,,,,2,SampleProcessPlan1,3,47.53,92.73,98.8,51.27,16.08
Simulation6,CR + PST,O-63,T1,80.2,82.33,2.1299999999999955,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,47.56,89.01,82.33,34.77,2.13
Simulation6,CR + PST,O-64,T1,49.46,54.33,4.869999999999997,T3,54.81,56.42,1.6099999999999994,T2,56.35,60.69,4.339999999999996,T4,62.58,65.99,3.4099999999999966,,,,,1,SampleProcessPlan1,3,49.06,95.35,65.99,16.94,14.23
Simulation6,CR + PST,O-65,T4,50.04,54.64,4.600000000000001,T1,56.08,57.58,1.5,T3,77.32,79.48,2.160000000000011,,,,,,,,,2,SampleProcessPlan2,3,49.94,97.85,Not Finished,Not Finished,10.53
Simulation6,CR + PST,O-66,T1,71.67,80.16,8.489999999999995,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,50.63,99.78,80.16,29.53,8.49
Simulation6,CR + PST,O-67,T1,80.16,83.71,3.549999999999997,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,50.66,90.85,83.71,33.05,3.55
Simulation6,CR + PST,O-68,T4,52.99,58.43,5.439999999999998,T1,66.17,67.7,1.5300000000000011,T3,73.68,75.58,1.8999999999999915,T2,95.83,98.54,2.710000000000008,,,,,2,SampleProcessPlan2,3,52.32,99.57,98.54,46.22,11.58
Simulation6,CR + PST,O-69,T1,82.33,85.38,3.049999999999997,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,52.53,98.67,85.38,32.85,3.05
Simulation6,CR + PST,O-7,T4,6.42,10.97,4.550000000000001,T1,14.8,19.37,4.57,,,,,,,,,,,,,2,SampleProcessPlan2,2,6.42,52.75,19.37,12.95,9.12
Simulation6,CR + PST,O-70,T4,54.19,58.44,4.25,T1,61.76,66.17,4.410000000000004,T3,71.75,73.68,1.9300000000000068,T2,88.91,95.83,6.920000000000002,T5,95.83,98.54,2.710000000000008,2,SampleProcessPlan2,4,53.33,95.45,98.54,45.21,20.22
Simulation6,CR + PST,O-8,T1,8.59,9.82,1.2300000000000004,T2,9.82,12.97,3.1500000000000004,T3,9.86,14.49,4.630000000000001,T4,16.82,20.94,4.120000000000001,T5,20.94,27.96,7.02,1,SampleProcessPlan1,4,7.73,49.56,27.96,20.23,20.15
Simulation6,CR + PST,O-9,T4,8.0,12.57,4.57,T1,13.85,14.8,0.9500000000000011,T2,14.8,17.22,2.419999999999998,T3,15.22,16.88,1.6599999999999984,,,,,0,SampleProcessPlan2,3,8.0,49.82,17.22,9.22,9.6
Simulation7,EDD + FCFS,O-1,T1,0.0,0.68,0.68,T2,0.68,2.37,1.69,T3,0.68,2.13,1.4499999999999997,T4,6.32,10.35,4.029999999999999,T5,10.35,12.46,2.110000000000001,2,SampleProcessPlan1,4,0.0,41.05,12.46,12.46,9.96
Simulation7,EDD + FCFS,O-10,T1,9.82,13.85,4.029999999999999,,,,,,,,,,,,,,,,,0,SampleProcessPlan1,1,8.73,57.31,13.85,5.11,4.03
Simulation7,EDD + FCFS,O-11,T4,12.57,16.89,4.32,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,9.1,57.52,16.89,7.79,4.32
Simulation7,EDD + FCFS,O-12,T4,10.35,14.2,3.8499999999999996,T1,16.75,19.24,2.4899999999999984,T2,19.24,21.09,1.8500000000000014,T3,19.24,23.34,4.100000000000001,,,,,2,SampleProcessPlan2,3,9.18,52.7,23.34,14.16,12.29
Simulation7,EDD + FCFS,O-13,T4,21.01,24.75,3.7399999999999984,T1,27.42,27.67,0.25,T3,27.67,33.56,5.890000000000001,T2,33.61,36.39,2.780000000000001,,,,,2,SampleProcessPlan2,3,10.02,58.8,36.39,26.37,12.66
Simulation7,EDD + FCFS,O-14,T4,14.28,18.53,4.250000000000002,T1,27.33,28.55,1.2200000000000024,,,,,,,,,,,,,2,SampleProcessPlan2,2,11.03,54.15,28.55,17.52,5.47
Simulation7,EDD + FCFS,O-15,T4,14.2,17.26,3.0600000000000023,T1,19.24,27.33,8.09,T2,27.33,31.34,4.010000000000002,T3,27.33,31.26,3.9300000000000033,,,,,2,SampleProcessPlan2,3,11.12,56.64,31.34,20.22,19.09
Simulation7,EDD + FCFS,O-16,T4,18.53,23.17,4.640000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,13.75,53.81,23.17,9.42,4.64
Simulation7,EDD + FCFS,O-17,T4,17.26,20.38,3.1199999999999974,,,,,,,,,,,,,,,,,0,SampleProcessPlan2,1,13.93,54.22,20.38,6.44,3.12
Simulation7,EDD + FCFS,O-18,T1,14.08,16.75,2.67,T2,16.75,24.44,7.690000000000001,T3,16.88,18.11,1.2300000000000004,,,,,,,,,0,SampleProcessPlan1,2,14.08,63.78,24.44,10.36,11.59
Simulation7,EDD + FCFS,O-19,T1,22.38,24.45,2.0700000000000003,,,,,,,,,,,,,,,,,1,SampleProcessPlan1,1,14.52,57.33,24.45,9.93,2.07
Simulation7,EDD + FCFS,O-2,T4,2.05,6.32,4.2700000000000005,T1,11.92,12.73,0.8100000000000005,T2,12.97,15.82,2.8499999999999996,T3,14.49,17.44,2.950000000000001,T5,15.82,20.34,4.52,2,SampleProcessPlan2,4,2.05,50.86,20.34,18.29,15.4
Simulation7,EDD + FCFS,O-20,T1,19.37,22.38,3.009999999999998,T3,22.38,24.21,1.8300000000000018,T2,24.44,26.2,1.759999999999998,,,,,,,,,0,SampleProcessPlan1,2,15.14,61.9,26.2,11.07,6.6
Simulation7,EDD + FCFS,O-21,T4,20.38,24.73,4.350000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,16.5,58.31,24.73,8.22,4.35
Simulation7,EDD + FCFS,O-22,T1,24.45,27.42,2.9700000000000024,T2,31.34,33.61,2.2699999999999996,T3,33.27,38.2,4.93,,,,,,,,,2,SampleProcessPlan1,2,18.25,63.8,38.2,19.95,10.17
Simulation7,EDD + FCFS,O-23,T4,24.75,28.2,3.4499999999999993,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,21.06,68.26,28.2,7.14,3.45
Simulation7,EDD + FCFS,O-24,T4,24.73,29.95,5.219999999999999,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,21.45,65.67,29.95,8.5,5.22
Simulation7,EDD + FCFS,O-25,T1,30.52,34.05,3.5299999999999976,T2,36.81,39.57,2.759999999999998,T3,39.44,44.61,5.170000000000002,,,,,,,,,2,SampleProcessPlan1,2,21.55,63.19,44.61,23.06,11.46
Simulation7,EDD + FCFS,O-26,T1,34.58,36.26,1.6799999999999997,T3,51.6,53.68,2.0799999999999983,T2,63.22,67.59,4.3700000000000045,T4,70.9,74.45,3.549999999999997,T5,74.45,79.27,4.819999999999993,2,SampleProcessPlan1,4,21.65,68.3,79.27,57.62,16.5
Simulation7,EDD + FCFS,O-27,T4,23.17,26.42,3.25,T1,27.67,33.21,5.539999999999999,T2,36.39,45.44,9.049999999999997,T3,36.58,38.65,2.0700000000000003,,,,,2,SampleProcessPlan2,3,22.89,64.43,45.44,22.56,19.91
Simulation7,EDD + FCFS,O-28,T1,28.55,29.29,0.7399999999999984,T2,29.29,33.89,4.600000000000001,T3,33.56,36.58,3.019999999999996,T4,37.15,41.29,4.140000000000001,T5,41.29,43.95,2.6600000000000037,1,SampleProcessPlan1,4,24.03,66.86,43.95,19.92,15.16
Simulation7,EDD + FCFS,O-29,T1,40.19,40.4,0.21000000000000085,T3,45.55,50.32,4.770000000000003,T2,67.59,72.96,5.36999999999999,T4,72.96,78.94,5.980000000000004,,,,,2,SampleProcessPlan1,3,25.41,75.13,78.94,53.53,16.33
Simulation7,EDD + FCFS,O-3,T4,2.17,5.46,3.29,T1,5.46,8.59,3.13,T2,8.59,9.74,1.1500000000000004,T3,8.59,12.46,3.870000000000001,,,,,2,SampleProcessPlan2,3,2.17,44.2,12.46,10.29,11.44
Simulation7,EDD + FCFS,O-30,T1,29.29,30.52,1.2300000000000004,T3,31.26,33.27,2.0100000000000016,T2,33.89,36.81,2.9200000000000017,T4,41.29,44.92,3.6300000000000026,T5,44.92,48.43,3.509999999999998,1,SampleProcessPlan1,4,25.98,75.9,48.43,22.45,13.3
Simulation7,EDD + FCFS,O-31,T4,26.42,31.0,4.579999999999998,T1,33.21,35.25,2.039999999999999,T3,44.22,45.55,1.3299999999999983,T2,55.46,58.88,3.4200000000000017,T5,59.77,64.26,4.490000000000002,2,SampleProcessPlan2,4,26.22,70.4,64.26,38.04,15.86
Simulation7,EDD + FCFS,O-32,T1,35.25,37.25,2.0,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,26.93,70.59,37.25,10.32,2.0
Simulation7,EDD + FCFS,O-33,T4,29.12,33.4,4.279999999999998,T1,34.05,34.58,0.5300000000000011,T3,38.65,44.22,5.57,T2,53.22,55.46,2.240000000000002,T5,57.42,59.77,2.3500000000000014,2,SampleProcessPlan2,4,29.12,77.11,59.77,30.65,14.97
Simulation7,EDD + FCFS,O-34,T4,29.95,34.14,4.190000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,29.83,78.55,34.14,4.3,4.19
Simulation7,EDD + FCFS,O-35,T1,42.38,43.19,0.8099999999999952,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,30.73,77.85,43.19,12.47,0.81
Simulation7,EDD + FCFS,O-36,T1,42.89,48.48,5.589999999999996,T3,55.51,56.97,1.4600000000000009,T2,78.77,81.51,2.740000000000009,T4,81.51,85.76,4.25,T5,85.76,90.75,4.989999999999995,2,SampleProcessPlan1,4,30.88,80.58,90.75,59.87,19.03
Simulation7,EDD + FCFS,O-37,T1,37.25,37.83,0.5799999999999983,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,31.33,71.37,37.83,6.5,0.58
Simulation7,EDD + FCFS,O-38,T1,37.83,42.89,5.060000000000002,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,31.42,74.65,42.89,11.47,5.06
Simulation7,EDD + FCFS,O-39,T4,31.81,36.42,4.610000000000003,T1,37.18,40.19,3.009999999999998,T3,44.61,48.31,3.700000000000003,T2,45.44,54.97,9.530000000000001,,,,,1,SampleProcessPlan2,3,31.81,79.0,54.97,23.16,20.85
Simulation7,EDD + FCFS,O-4,T4,2.94,7.16,4.220000000000001,T1,8.09,9.12,1.0299999999999994,,,,,,,,,,,,,0,SampleProcessPlan2,2,2.94,51.76,9.12,6.18,5.25
Simulation7,EDD + FCFS,O-40,T1,43.19,46.38,3.190000000000005,T3,52.91,55.51,2.6000000000000014,T2,72.96,78.77,5.810000000000002,,,,,,,,,2,SampleProcessPlan1,2,32.39,80.6,78.77,46.38,11.6
Simulation7,EDD + FCFS,O-41,T1,61.89,64.89,3.0,T3,64.89,66.65,1.7600000000000051,T2,76.59,80.52,3.9299999999999926,T4,80.52,84.31,3.7900000000000063,,,,,2,SampleProcessPlan1,3,32.43,81.68,84.31,51.88,12.48
Simulation7,EDD + FCFS,O-42,T4,33.4,37.15,3.75,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,32.87,78.51,37.15,4.28,3.75
Simulation7,EDD + FCFS,O-43,T1,36.26,37.18,0.9200000000000017,T3,38.2,39.44,1.2399999999999949,T2,39.57,49.93,10.36,,,,,,,,,0,SampleProcessPlan1,2,35.33,82.84,49.93,14.61,12.52
Simulation7,EDD + FCFS,O-44,T4,36.58,40.44,3.8599999999999994,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,36.58,81.06,40.44,3.86,3.86
Simulation7,EDD + FCFS,O-45,T1,62.26,67.34,5.080000000000005,T3,73.35,75.82,2.469999999999999,T2,87.74,89.65,1.9100000000000108,T4,91.69,95.01,3.3200000000000074,T5,95.58,99.3,3.719999999999999,2,SampleProcessPlan1,4,37.61,82.62,99.3,61.7,16.5
Simulation7,EDD + FCFS,O-46,T1,40.4,42.38,1.980000000000004,T3,57.34,59.11,1.769999999999996,T2,67.17,71.63,4.459999999999994,,,,,,,,,2,SampleProcessPlan1,2,37.66,77.78,71.63,33.97,8.21
Simulation7,EDD + FCFS,O-47,T4,38.79,42.93,4.140000000000001,T1,48.48,51.79,3.3100000000000023,T3,62.5,65.71,3.2099999999999937,T2,71.63,76.59,4.960000000000008,,,,,2,SampleProcessPlan2,3,38.79,86.15,76.59,37.8,15.62
Simulation7,EDD + FCFS,O-48,T1,67.34,71.52,4.179999999999993,T3,71.52,75.11,3.5900000000000034,T2,89.65,92.15,2.5,T4,92.15,96.13,3.9799999999999898,,,,,2,SampleProcessPlan1,3,39.27,87.71,96.13,56.86,14.25
Simulation7,EDD + FCFS,O-49,T4,45.34,49.15,3.809999999999995,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,39.67,89.16,49.15,9.48,3.81
Simulation7,EDD + FCFS,O-5,T1,5.63,8.09,2.46,T2,8.09,9.95,1.8599999999999994,T3,8.09,9.86,1.7699999999999996,T4,10.97,14.28,3.3099999999999987,,,,,1,SampleProcessPlan1,3,5.63,54.61,14.28,8.65,9.4
Simulation7,EDD + FCFS,O-50,T4,40.44,45.34,4.900000000000006,T1,46.38,47.59,1.2100000000000009,T3,48.31,51.6,3.289999999999999,T2,49.93,53.22,3.289999999999999,T5,53.22,57.42,4.200000000000003,1,SampleProcessPlan2,4,39.88,84.47,57.42,17.55,16.89
Simulation7,EDD + FCFS,O-51,T1,66.41,69.3,2.8900000000000006,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,39.91,85.83,69.3,29.39,2.89
